oc_w.singl_min,oc_w.singl_med,oc_w.singl_max,oc_w.singl_mean,oc_wo.singl_min,oc_wo.singl_med,oc_wo.singl_max,oc_wo.singl_mean,mst_min,mst_med,mst_max,mst_mean,species_count,pool_n,mst_sample,seed_cell,bin
1,1,3,1.302325581,2,2,3,2.181818182,9.909591313,12.63912282,31.73340694,14.2800032,43,28,53.25531292,13230,Albian
1,1,3,1.41025641,2,2,3,2.333333333,9.909591313,11.22497216,17.87441891,12.5957971,39,25,51.32742428,12484,Albian
1,1,4,1.239130435,2,2,4,2.375,9.909591313,23.34819838,42.65251232,25.74364842,46,23,55.87065696,15396,Albian
1,1,5,1.418918919,2,2,5,2.55,9.909591313,15.27556903,31.73340694,16.63128827,74,22,44.46032682,10992,Albian
1,2,4,2.058823529,2,3,4,2.8,9.909591313,18.20832253,35.38249747,19.59351402,51,18,53.78146021,12051,Albian
1,1,5,1.438356164,2,2,5,2.523809524,9.909591313,15.27556903,20.50853481,14.37556846,73,24,49.33202576,11736,Albian
1,1,5,1.420289855,2,2,5,2.45,9.909591313,15.27556903,31.73340694,16.27110443,69,23,42.35828747,11366,Albian
1,1,5,1.553571429,2,2,5,2.631578947,9.909591313,15.27556903,23.20590546,15.99373196,56,23,48.21259646,11366,Albian
1,1,5,1.571428571,2,2,5,2.333333333,9.909591313,22.66004401,42.00808705,19.3723435,21,18,64.76421892,14268,Albian
1,1,5,1.527777778,2,2,5,2.52,9.909591313,14.97330959,22.77718156,14.97910303,72,24,39.73759703,11736,Albian
1,1,3,1.204545455,2,2,3,2.125,12.63912282,14.01427843,31.73340694,16.31308296,44,26,57.05092235,12860,Albian
1,1,5,1.448275862,2,2,5,2.444444444,9.909591313,29.52641606,44.62942096,29.87724538,29,23,60.59353337,14649,Albian
1,2,4,1.830508475,2,3,4,2.633333333,9.909591313,18.20832253,29.52641606,20.76172834,59,24,68.92095317,12790,Albian
1,1,3,1.326923077,2,2,3,2.214285714,9.909591313,11.93204749,29.36983449,14.19290698,52,26,52.07605407,12856,Albian
1,1,4,1.296875,2,2,4,2.461538462,9.909591313,17.90011298,29.36983449,16.0041752,64,23,53.12027767,11366,Albian
1,1,3,1.272727273,2,2,3,2.125,9.909591313,13.95734593,17.90011298,13.5244088,33,19,48.76594284,11749,Albian
1,1,3,1.451612903,2,2,3,2.166666667,9.909591313,15.27556903,31.73340694,14.62142631,62,28,41.40271996,13230,Albian
1,1,5,1.422535211,2,2,5,2.666666667,9.909591313,15.27556903,29.36983449,17.10958312,71,23,47.89049365,11364,Albian
1,1,3,1.259259259,2,2,3,2.272727273,9.909591313,14.01427843,34.81853032,17.69789026,54,21,70.8033586,15454,Albian
1,1,3,1.285714286,2,2,3,2.333333333,9.909591313,11.22497216,17.87441891,12.5957971,56,27,44.58420654,13229,Albian
1,1,3,1.285714286,2,2,3,2.142857143,9.909591313,11.22497216,17.90011298,13.38883129,56,26,48.56063882,12859,Albian
1,1,6,1.714285714,2,2,6,2.875,9.909591313,28.58879886,52.22289658,31.86732017,21,16,68.11946542,15012,Albian
1,1,3,1.228070175,2,2,3,2.444444444,9.909591313,12.63912282,17.87441891,13.34504561,57,26,45.10585906,12856,Albian
1,1,5,1.482758621,2,2,5,2.272727273,9.909591313,23.34819838,42.00808705,23.41010083,29,23,65.76948956,13527,Albian
1,1,2,1.090909091,2,2,2,2,12.63912282,18.76593733,34.22925764,21.10006378,44,17,66.05146916,15841,Albian
1,1,5,1.555555556,2,2,5,2.666666667,9.909591313,15.27556903,23.20590546,16.0284585,54,21,43.49857638,10989,Albian
1,1,3,1.271186441,2,2,3,2.333333333,9.909591313,11.93204749,31.73340694,14.52406348,59,25,56.67637073,12486,Albian
1,1,4,1.34,2,2,4,2.214285714,9.909591313,24.37163788,40.9037526,27.44350875,50,24,62.24167881,15395,Albian
1,1,7,1.64,2,2,7,3,9.909591313,33.657047,56.30573508,37.00012852,25,16,68.34719887,15012,Albian
1,1,7,1.486486486,2,2,7,2.5,9.909591313,24.80570875,46.02742855,24.13040214,37,23,63.74931703,13527,Albian
1,1,3,1.31372549,2,2,3,2.230769231,9.909591313,11.22497216,29.36983449,14.31242884,51,26,51.11869676,12856,Albian
1,1,3,1.341463415,2,2,3,2.166666667,9.909591313,11.22497216,29.36983449,13.59276113,41,28,43.4624638,13230,Albian
1,1,4,1.516129032,2,2,4,2.454545455,9.909591313,28.00850059,43.65433406,27.30057132,31,24,66.9586314,13530,Albian
1,1,3,1.307692308,2,2,3,2.066666667,12.63912282,23.49238599,28.72330233,20.49484753,52,20,51.5324211,13910,Albian
1,2,4,2.058823529,2,3,4,2.8,9.909591313,18.20832253,29.51186953,19.31132409,51,16,48.72679641,11681,Albian
1,1,4,1.361702128,2,2,4,2.545454545,9.909591313,17.90011298,23.20590546,15.83098451,47,24,48.37164611,11736,Albian
1,1,5,1.574074074,2,2,5,2.631578947,9.909591313,15.27556903,23.20590546,15.77564343,54,22,48.98849743,10247,Albian
1,1,4,1.466666667,2,2,4,2.4,9.909591313,15.27556903,23.20590546,15.89004214,60,21,41.66436001,10989,Albian
1,1,3,1.245283019,2,2,3,2.444444444,9.909591313,12.63912282,17.87441891,13.34504561,53,19,50.15257728,11749,Albian
1,1,4,1.263157895,2,2,4,2.25,9.909591313,36.55456151,39.23084177,30.21675133,38,21,61.5583074,14653,Albian
1,1,4,1.333333333,2,2,4,2.384615385,9.909591313,14.01427843,20.50853481,13.81103185,54,22,41.59292571,10991,Albian
1,1,3,1.204545455,2,2,3,2.125,9.909591313,10.56728174,34.81853032,15.59738153,44,21,57.73326754,15454,Albian
1,1,5,1.324324324,2,2,5,2.6,9.909591313,15.27556903,29.36983449,16.93668777,74,23,43.80270988,11364,Albian
1,1,3,1.431372549,2,2,3,2.222222222,9.909591313,10.56728174,17.87441891,11.70039517,51,26,49.28237576,12858,Albian
1,1,3,1.395348837,2,2,3,2.214285714,9.909591313,12.63912282,34.81853032,14.23708486,43,20,57.2727218,14332,Albian
1,1,4,1.288888889,2,2,4,2.3,9.909591313,9.909591313,38.79714761,17.15233388,45,20,55.05203168,13910,Albian
1,1,5,1.534482759,2,2,5,2.55,9.909591313,15.27556903,22.77718156,15.54475175,58,24,48.93239568,11736,Albian
1,1,3,1.185185185,2,2,3,2.25,12.63912282,21.38358537,34.22925764,22.4088878,27,17,71.08103888,15841,Albian
1,1,4,1.236111111,2,2,4,2.416666667,9.909591313,14.01427843,29.36983449,15.30291691,72,21,43.17511909,10618,Albian
1,1,3,1.333333333,2,2,3,2.153846154,9.909591313,11.22497216,29.36983449,13.51940434,45,28,43.08976758,13230,Albian
1,2,4,2.038461538,2,3,4,2.8,9.909591313,18.20832253,35.3590695,20.29907564,52,19,53.7043654,12050,Albian
1,1,3,1.435483871,2,2,3,2.227272727,9.909591313,15.27556903,31.73340694,14.19078787,62,19,45.92759388,11749,Albian
1,1,2,1.238095238,2,2,2,2,9.909591313,12.63912282,31.84051702,17.9376796,21,18,61.72571054,15828,Albian
1,1,4,1.338028169,2,2,4,2.263157895,11.22497216,15.27556903,26.45806168,16.04552243,71,20,57.72612055,14332,Albian
1,1,3,1.307692308,2,2,3,2.142857143,9.909591313,12.63912282,34.81853032,16.79985606,26,24,58.27623404,13967,Albian
1,2,3,1.673913043,2,2,3,2.107142857,9.909591313,9.909591313,40.46305656,15.04439583,46,13,65.12898389,11664,Albian
1,1,5,1.596153846,2,2,5,2.631578947,9.909591313,15.27556903,26.43581774,16.57621425,52,21,49.89940893,10989,Albian
1,1,3,1.25,2,2,3,2.083333333,16.06074175,28.00850059,33.82939933,26.903921,52,19,57.31454526,13911,Albian
1,1,3,1.42,2,2,3,2.105263158,9.909591313,23.34819838,40.9037526,22.68915897,50,24,57.94580285,15395,Albian
1,2,4,2.078431373,2,3,4,2.774193548,9.909591313,18.20832253,29.51186953,19.63579217,51,24,54.03726282,12790,Albian
1,1,5,1.517241379,2,2,5,2.666666667,9.909591313,15.27556903,23.20590546,16.0284585,58,22,42.68093666,10247,Albian
1,2,4,1.905660377,2,3,4,2.714285714,9.909591313,18.20832253,29.51186953,17.18023584,53,16,45.39451899,11681,Albian
1,1,6,1.565217391,2,2,6,2.444444444,9.909591313,14.01427843,42.41496585,18.45691163,23,18,65.63093122,14268,Albian
1,1,6,1.7,2,2,6,2.75,9.909591313,28.58879886,55.36915371,33.08229451,20,21,64.46058663,15761,Albian
1,1,3,1.517241379,2,2,3,2.153846154,9.909591313,23.34819838,33.82939933,24.7489516,29,24,63.98257053,13530,Albian
1,1,3,1.166666667,2,2,3,2.2,9.909591313,26.45806168,34.81853032,22.58725833,36,21,67.1484609,15454,Albian
1,1,3,1.394736842,2,2,3,2.25,9.909591313,11.22497216,17.87441891,12.31066219,38,26,48.5409157,12858,Albian
1,1,3,1.470588235,2,2,3,2.333333333,9.909591313,11.22497216,17.87441891,12.5957971,34,28,52.58112317,13230,Albian
1,1,5,1.576923077,2,2,5,2.666666667,9.909591313,15.27556903,23.20590546,16.0284585,52,22,44.7198328,10992,Albian
1,1,6,1.666666667,2,2,6,2.636363636,9.909591313,33.48469466,53.43904286,33.01626647,27,16,68.15151884,15012,Albian
1,1,3,1.37037037,2,2,3,2.333333333,9.909591313,11.22497216,17.87441891,12.29004758,54,26,40.46873972,12856,Albian
1,1,5,1.633333333,2,2,5,2.583333333,9.909591313,32.31483305,43.65433406,30.01350394,30,24,67.43497221,13529,Albian
1,1,4,1.289855072,2,2,4,2.333333333,9.909591313,14.01427843,29.36983449,14.22425179,69,22,39.73759703,10990,Albian
1,2,3,1.644444444,2,2,3,2.260869565,9.909591313,9.909591313,35.3590695,14.90903474,45,18,52.45707182,13913,Albian
1,1,4,1.452830189,2,2,4,2.5,9.909591313,15.27556903,23.20590546,16.70277197,53,22,51.25392279,10991,Albian
1,1,2,1.172413793,2,2,2,2,11.22497216,24.89275184,42.25485746,24.84547538,29,17,72.64452508,15841,Albian
1,1,6,1.36,2,2,6,2.8,9.909591313,9.909591313,42.41496585,16.41066622,25,23,66.22918779,13527,Albian
1,2,4,2.111111111,2,3,4,2.764705882,9.909591313,18.20832253,35.8415087,19.96493959,54,19,55.86352306,12050,Albian
1,1,7,1.684210526,2,2,7,2.625,9.909591313,16.62889485,53.67363585,20.41957453,19,16,66.14450709,15012,Albian
1,2,4,2.018867925,2,3,4,2.741935484,9.909591313,18.20832253,29.51186953,19.29819533,53,18,49.53830058,12051,Albian
1,1,5,1.413793103,2,2,5,2.333333333,23.34819838,33.48469466,53.35695073,32.07654826,29,18,72.01248566,14268,Albian
1,1,3,1.347826087,2,2,3,2.454545455,16.06074175,23.34819838,43.65433406,28.72899255,46,20,54.6433604,13910,Albian
1,1,3,1.27027027,2,2,3,2.25,11.22497216,11.22497216,34.81853032,16.68277432,37,18,58.24694159,15828,Albian
1,1,2,1.285714286,2,2,2,2,12.63912282,33.03488733,44.97281488,31.80488694,21,17,71.49564023,15841,Albian
1,1,3,1.366666667,2,2,3,2.294117647,9.909591313,12.63912282,31.73340694,13.96015672,60,25,41.71897054,12484,Albian
1,1,2,1.257142857,2,2,2,2,9.909591313,9.909591313,31.84051702,14.21251251,35,18,63.48685194,15828,Albian
1,1,3,1.307692308,2,2,3,2.333333333,9.909591313,11.22497216,17.87441891,12.5957971,52,26,45.83111721,12859,Albian
1,1,5,1.294117647,2,2,5,2.5,9.909591313,28.24654991,44.54114194,28.96535711,51,23,60.9257113,14649,Albian
1,1,6,1.464285714,2,3,6,3.166666667,9.909591313,22.8853036,43.20328899,23.32300837,28,23,53.95162371,15396,Albian
1,2,4,2.096153846,2,2.5,4,2.676470588,9.909591313,18.20832253,29.70986546,18.18796798,52,18,57.63679846,12051,Albian
1,1,5,1.586206897,2,2,5,2.416666667,9.909591313,30.42741844,36.25785404,26.77166267,29,23,54.95833858,14649,Albian
1,1,5,1.590909091,2,2,5,2.625,9.909591313,26.52903192,42.1177094,27.09451651,22,18,59.12135749,14268,Albian
1,1.5,4,1.928571429,2,3,4,2.857142857,9.909591313,18.20832253,29.51186953,18.6900972,56,16,52.80309299,11681,Albian
1,1,4,1.377777778,2,2,4,2.545454545,9.909591313,17.90011298,23.20590546,15.34316835,45,22,46.40908063,10247,Albian
1,1,4,1.421052632,2,2,4,2.5,9.909591313,15.27556903,23.20590546,16.70277197,57,22,44.30602717,10990,Albian
1,1,4,1.615384615,2,2,4,2.28,9.909591313,15.27556903,35.7810289,19.72006939,52,21,54.27976967,14653,Albian
1,1,3,1.146341463,2,2,3,2.2,9.909591313,9.909591313,34.81853032,18.20107319,41,21,65.62500374,15454,Albian
1,1,4,1.243902439,2,2.5,4,2.666666667,9.909591313,29.21658389,46.28095758,28.84208352,41,23,64.48481308,14649,Albian
1,1,4,1.444444444,2,2,4,2.5,9.909591313,15.27556903,23.20590546,16.70277197,54,22,50.28208682,10247,Albian
1,1,3,1.246153846,2,2,3,2.142857143,9.909591313,11.22497216,17.90011298,13.38883129,65,26,55.83926862,12859,Albian
1,1,2,1.195121951,2,2,2,2,11.22497216,11.22497216,31.84051702,15.68715656,41,17,71.63008092,15841,Albian
1,1,4,1.219512195,2,2,4,2.5,9.909591313,28.36590146,34.87738493,24.51765616,41,20,50.21931693,14654,Albian
1,1,5,1.555555556,2,2,5,2.666666667,9.909591313,15.27556903,23.20590546,16.0284585,54,22,41.36452639,10990,Albian
1,1,5,1.324324324,2,3,5,3,9.909591313,22.8853036,36.25785404,22.16543588,37,21,50.5542008,14653,Albian
1,2,4,1.96,2,3,4,2.714285714,9.909591313,18.20832253,29.51186953,17.15470721,50,18,51.64490221,12051,Albian
1,1,5,1.535714286,2,2,5,2.666666667,9.909591313,15.27556903,23.20590546,16.0284585,56,22,52.93792632,10247,Albian
1,1,4,1.482758621,2,2,4,2.166666667,9.909591313,23.34819838,33.48469466,22.24471877,29,18,66.15010878,14268,Albian
1,2,3,1.62745098,2,2,3,2.230769231,9.909591313,15.66815539,28.2619378,16.58967144,51,24,64.66916893,12790,Albian
1,1,5,1.444444444,2,2,5,2.6,9.909591313,15.27556903,29.36983449,16.52606052,72,22,40.63403841,10992,Albian
1,1,4,1.571428571,2,2,4,2.230769231,9.909591313,23.34819838,33.48469466,22.09616755,28,13,62.68092632,11664,Albian
1,1,5,1.581818182,2,2,5,2.6,9.909591313,15.27556903,23.20590546,15.41657178,55,22,42.68987086,10990,Albian
1,1,4,1.844827586,2,3,4,2.814814815,9.909591313,18.20832253,28.25294724,17.58988037,58,19,64.51326733,12050,Albian
1,2,4,1.755102041,2,2,4,2.193548387,9.909591313,9.909591313,41.06227947,18.77472051,49,23,66.61970086,13527,Albian
1,1,4,1.344827586,2,2,4,2.428571429,9.909591313,28.00850059,39.52370314,25.4632629,29,21,53.82218105,14653,Albian
1,1,4,1.444444444,2,2,4,2.4,9.909591313,11.93204749,20.73024383,14.05745145,63,24,40.15955224,12483,Albian
1,1,3,1.56,2,2,3,2.166666667,16.06074175,17.90011298,33.82939933,21.88127255,50,18,55.72819437,13912,Albian
1,1,5,1.576923077,2,2,5,2.666666667,9.909591313,15.27556903,23.20590546,16.0284585,52,23,47.72923255,11364,Albian
1,1,6,1.5,2,2,6,2.444444444,9.909591313,33.48469466,53.35268723,30.64371775,26,16,68.36127581,15012,Albian
1,1,5,1.555555556,2,2,5,2.666666667,9.909591313,15.27556903,23.20590546,16.0284585,54,22,42.76608577,10247,Albian
1,1,6,1.75,2,2,6,2.875,9.909591313,23.34819838,46.44136088,27.7499283,20,16,64.99722378,15012,Albian
1,1,5,1.444444444,2,2,5,2.6,9.909591313,15.27556903,21.6029169,15.72703028,54,23,43.12693983,11366,Albian
1,1,3,1.311111111,2,2,3,2.166666667,9.909591313,11.22497216,17.87441891,12.19853516,45,26,52.69280224,12859,Albian
1,1,4,1.352941176,2,2,4,2.384615385,9.909591313,14.01427843,31.73340694,15.17104212,51,21,44.19249318,10989,Albian
1,1,2,1.173913043,2,2,2,2,11.22497216,28.36663443,34.22925764,25.54687467,23,17,75.18762439,15841,Albian
1,2,5,1.927272727,2,3,5,2.75862069,9.909591313,18.20832253,41.21611849,18.63686338,55,24,60.1815383,12790,Albian
1,1,4,1.36,2,2,4,2.285714286,9.909591313,24.37163788,40.9037526,26.97959667,50,23,61.89574014,14649,Albian
1,1,3,1.209302326,2,2,3,2.125,11.22497216,11.22497216,24.89275184,13.8865791,43,17,62.03985,15841,Albian
1,2,4,1.659574468,2,2,4,2.148148148,9.909591313,9.909591313,40.46305656,18.49578848,47,23,60.19616861,14649,Albian
1,1,7,1.653846154,2,2,7,2.545454545,9.909591313,31.14497143,56.2672559,28.32358986,26,16,67.75207396,15012,Albian
1,1,3,1.305555556,2,2,3,2.222222222,9.909591313,12.63912282,21.6029169,13.83328898,36,26,54.06061326,12859,Albian
1,1,3,1.314814815,2,2,3,2.214285714,9.909591313,11.93204749,17.87441891,12.55403594,54,28,51.93528849,13600,Albian
1,1,5,1.588235294,2,2,5,2.578947368,9.909591313,15.27556903,22.77718156,15.69767959,51,23,49.62093228,11365,Albian
1,1,4,1.375,2,2,4,2.25,9.909591313,23.34819838,50.54110772,24.67798809,40,23,64.81623344,15396,Albian
1,2,4,2.018518519,2,3,4,2.774193548,9.909591313,18.20832253,29.51186953,19.61493629,54,18,50.27273986,12051,Albian
1,1,4,1.446428571,2,2,4,2.470588235,9.909591313,15.27556903,23.20590546,16.46373379,56,22,43.51299398,10991,Albian
1,1,6,1.538461538,2,2,6,2.555555556,23.34819838,33.48469466,56.01466936,34.54265062,26,21,67.72560706,15761,Albian
1,1,3,1.122807018,2,2,3,2.166666667,9.909591313,13.95734593,34.81853032,18.38764122,57,20,57.10305402,14332,Albian
1,1,4,1.647058824,2,2,4,2.32,9.909591313,12.63912282,35.7810289,16.39957561,51,20,55.22374938,14654,Albian
1,1,4,1.428571429,2,2,4,2.5,9.909591313,15.27556903,23.20590546,16.70277197,56,21,42.83734455,10989,Albian
1,1,3,1.548387097,2,2,3,2.416666667,9.909591313,28.85918302,43.65433406,26.82513065,31,24,60.29949308,13530,Albian
1,1,4,1.390243902,2,2,4,2.454545455,9.909591313,28.00850059,35.8415087,24.68190283,41,20,51.64305623,13910,Albian
1,1,4,1.566037736,2,2,4,2.428571429,9.909591313,15.27556903,31.73340694,16.16623934,53,19,48.84374523,11749,Albian
1,1,5,1.444444444,2,2,5,2.333333333,9.909591313,22.66004401,42.00808705,22.75117559,27,23,68.49086283,13527,Albian
1,1,3,1.4,2,2,3,2.333333333,9.909591313,11.22497216,17.87441891,12.5957971,40,26,53.36212639,12858,Albian
1,1,5,1.563636364,2,2,5,2.631578947,9.909591313,15.27556903,31.73340694,16.85503473,55,22,43.85582408,10992,Albian
1,1,3,1.372093023,2,2,3,2.333333333,9.909591313,11.22497216,17.87441891,12.5957971,43,25,43.47356867,12486,Albian
1,1,4,1.424657534,2,2,4,2.409090909,9.909591313,15.27556903,22.77718156,15.93774853,73,24,50.28979493,13967,Albian
1,1,5,1.391891892,2,2,5,2.45,9.909591313,15.27556903,29.36983449,15.50875887,74,24,50.32553707,11736,Albian
1,2,4,2.058823529,2,3,4,2.8,9.909591313,18.20832253,29.51186953,19.31132409,51,17,48.72679641,11680,Albian
1,1,5,1.479452055,2,2,5,2.52173913,9.909591313,15.27556903,31.73340694,16.49322906,73,21,42.47362515,10618,Albian
1,1,3,1.245614035,2,2,3,2.272727273,9.909591313,12.63912282,17.87441891,12.90752881,57,19,47.21830142,11749,Albian
1,1,3,1.282051282,2,2,3,2.222222222,9.909591313,12.63912282,31.73340694,14.95889898,39,26,47.80343072,12860,Albian
1,1,3,1.379310345,2,2,3,2.375,9.909591313,23.34819838,37.01575967,25.4036496,29,20,51.39745244,14654,Albian
1,1,4,1.535714286,2,2,4,2.25,9.909591313,27.24658491,39.01155527,25.35111493,28,24,61.71078455,13530,Albian
1,1,3,1.272727273,2,2,3,2.25,9.909591313,11.22497216,29.36983449,13.95241732,55,24,45.85138699,12483,Albian
1,1,4,1.317073171,2,2,4,2.181818182,9.909591313,21.6029169,38.06349075,20.59419168,41,24,65.62834776,13530,Albian
1,1,5,1.425925926,2,2,5,2.642857143,9.909591313,15.27556903,26.43581774,16.39381306,54,23,55.75119189,11364,Albian
1,2,4,2.163265306,2,3,4,2.838709677,9.909591313,18.20832253,31.14497143,18.62655956,49,17,50.36647513,11680,Albian
1,1,5,1.434782609,2,2,5,2.666666667,9.909591313,29.93413688,42.1177094,25.93909418,23,23,60.49854658,13527,Albian
1,1,5,1.424657534,2,2,5,2.631578947,9.909591313,15.27556903,29.36983449,16.73063618,73,22,46.45811418,10990,Albian
1,2,4,1.613636364,2,2,4,2.125,9.909591313,9.909591313,30.03484975,11.88393964,44,13,62.83825408,11664,Albian
1,1,4,1.314285714,2,2,4,2.294117647,9.909591313,12.63912282,29.36983449,14.1035214,70,22,44.2310943,10247,Albian
1,2,4,1.964285714,2,3,4,2.741935484,9.909591313,18.20832253,28.72330233,19.15570079,56,18,55.66392236,12051,Albian
1,1,3,1.255319149,2,2,3,2.2,16.06074175,34.59423442,42.65251232,32.65803279,47,18,57.22950944,13913,Albian
1,1,5,1.333333333,2,3,5,3,9.909591313,22.8853036,36.25785404,22.16543588,36,20,51.04820046,13910,Albian
1,2,4,1.673469388,2,2,4,2.222222222,9.909591313,9.909591313,43.65433406,18.94111355,49,18,52.90196309,13913,Albian
1,1,3,1.428571429,2,2,3,2.285714286,9.909591313,11.22497216,17.87441891,12.21205342,42,28,40.18049904,13230,Albian
1,1,3,1.238095238,2,2,3,2.111111111,12.63912282,12.63912282,26.43581774,14.75378849,42,24,57.58064195,13967,Albian
1,1,5,1.481481481,2,2,5,2.444444444,9.909591313,33.48469466,42.1177094,26.36388201,27,24,64.42139891,13529,Albian
1,1,5,1.5,2,2,5,2.272727273,9.909591313,23.34819838,44.54123996,24.31170337,28,18,70.82583388,14268,Albian
1,2,3,1.9,2,3,3,2.607142857,9.909591313,18.20832253,35.3590695,18.67892119,50,20,53.15392711,14654,Albian
1,1,5,1.388888889,2,2,5,2.473684211,9.909591313,15.27556903,29.36983449,16.29395647,72,22,43.97689569,10247,Albian
1,1,5,1.44,2,2,5,2.466666667,9.909591313,28.00850059,44.62942096,31.15117928,50,23,64.27994383,14649,Albian
1,1,3,1.35483871,2,2,3,2.157894737,9.909591313,12.63912282,26.43581774,13.57424862,62,25,53.85740848,12484,Albian
1,1,5,1.551724138,2,2,5,2.6,9.909591313,15.27556903,23.20590546,15.68952493,58,23,40.61732454,11364,Albian
1,2,4,2.133333333,2,3,4,2.64516129,9.909591313,18.20832253,35.3590695,18.57712712,45,19,53.95581021,12050,Albian
1,1,3,1.204545455,2,2,3,2.125,9.909591313,9.909591313,16.06074175,11.18409916,44,26,55.61715711,12859,Albian
1,1,3,1.341463415,2,2,3,2.4,9.909591313,13.8062162,29.36983449,14.94752449,41,25,49.43913935,12486,Albian
1,1,3,1.209302326,2,2,3,2.125,15.27556903,15.66815539,33.82939933,19.69876731,43,20,54.27790821,13910,Albian
1,2,3,1.9,2,3,3,2.607142857,9.909591313,18.20832253,34.44435725,18.53927417,50,19,52.4140143,13911,Albian
1,1,2,1.25,2,2,2,2,9.909591313,29.56100474,44.97281488,28.14973266,24,16,71.49629176,16582,Albian
1,1,3,1.432835821,2,2,3,2.115384615,9.909591313,15.27556903,31.73340694,15.01193553,67,19,49.36354382,11749,Albian
1,2,4,1.92,2,3,4,2.586206897,9.909591313,18.20832253,34.87738493,18.04452225,50,20,51.7255991,14654,Albian
1,1,3,1.372093023,2,2,3,2.142857143,9.909591313,11.22497216,29.36983449,13.06659401,43,26,52.33299465,12860,Albian
1,1,4,1.357142857,2,2,4,2.363636364,9.909591313,36.55456151,51.27407656,32.94650171,42,23,63.35841025,15396,Albian
1,2,4,1.647058824,2,2,4,2.137931034,9.909591313,9.909591313,41.06227947,17.8570221,51,13,65.12898389,11664,Albian
1,2,5,1.72,2,2,5,2.384615385,9.909591313,9.909591313,36.25785404,15.41923262,50,24,53.44297374,12790,Albian
1,1,5,1.535714286,2,2,5,2.25,9.909591313,23.34819838,41.24111211,22.83651671,28,18,63.65526982,14268,Albian
1,1,4,1.327868852,2,2,4,2.428571429,9.909591313,12.6196253,18.87186863,13.30491157,61,24,42.86051847,12483,Albian
1,1,4,1.368421053,2,2,4,2.272727273,9.909591313,22.66004401,39.23084177,20.54790326,38,13,66.29920469,11664,Albian
1,1,6,1.538461538,2,2,6,2.555555556,23.34819838,33.48469466,55.99987369,34.54100665,26,16,67.17521245,15012,Albian
1,1,3,1.518518519,2,2,3,2.166666667,16.06074175,17.90011298,28.72330233,21.66851851,54,19,52.54686016,13911,Albian
1,1,5,1.449275362,2,2,5,2.409090909,9.909591313,15.27556903,29.36983449,15.42336122,69,24,46.40704414,11736,Albian
1,1,4,1.307692308,2,2,4,2.454545455,9.909591313,14.01427843,20.50853481,14.02410622,52,21,43.19314861,10989,Albian
1,1,3,1.266666667,2,2,3,2.333333333,26.45806168,31.84051702,34.81853032,31.03903634,15,18,72.5098067,15828,Albian
1,1,4,1.355555556,2,2,4,2.142857143,9.909591313,21.6029169,40.89364699,21.38376147,45,24,61.01002029,12790,Albian
1,1,3,1.327272727,2,2,3,2.285714286,9.909591313,11.93204749,17.87441891,12.79843729,55,26,40.95414766,12858,Albian
1,1,4,1.276923077,2,2,4,2.5,9.909591313,18.54009558,29.36983449,17.88924273,65,21,52.84653497,10989,Albian
1,1,4,1.642857143,2,2,4,2.384615385,9.909591313,15.27556903,40.00710467,17.92866674,56,24,59.97488091,13530,Albian
1,1,5,1.574074074,2,2,5,2.55,9.909591313,15.27556903,31.73340694,16.36298938,54,24,44.80067628,11736,Albian
1,1,3,1.25,2,2,3,2.1,9.909591313,10.56728174,17.87441891,11.65647161,44,28,48.062788,13600,Albian
1,1,3,1.265306122,2,2,3,2.181818182,9.909591313,16.06074175,35.38249747,19.88449259,49,20,51.98338629,13910,Albian
1,1,5,1.535714286,2,2,5,2.666666667,9.909591313,15.27556903,23.20590546,16.0284585,56,22,53.90143719,10991,Albian
1,1,5,1.351351351,2,2,5,2.529411765,9.909591313,15.27556903,31.73340694,15.56116153,74,23,45.09672359,11366,Albian
1,1,3,1.603773585,2,2,3,2.230769231,9.909591313,15.27556903,29.51186953,19.27513349,53,18,49.58683061,13913,Albian
1,1,3,1.307692308,2,2,3,2.066666667,12.63912282,23.49238599,28.72330233,20.49484753,52,18,51.5324211,13541,Albian
1,1,3,1.307692308,2,2,3,2.333333333,12.63912282,29.56100474,47.94737296,30.42595651,26,16,73.29238928,16582,Albian
1,1,3,1.257142857,2,2,3,2.285714286,9.909591313,28.00850059,28.72330233,22.73667449,35,20,51.39745244,13910,Albian
1,1,4,1.361702128,2,2,4,2.416666667,9.909591313,32.28153105,43.65433406,30.29965755,47,21,57.13932211,14653,Albian
1,1,2,1.142857143,2,2,2,2,9.909591313,9.909591313,12.63912282,10.7563968,56,28,51.83570912,13600,Albian
1,1,3,1.41025641,2,2,3,2.454545455,9.909591313,18.20832253,34.81853032,19.02713919,39,20,60.22090429,14332,Albian
1,1,5,1.430555556,2,2,5,2.55,9.909591313,15.27556903,22.77718156,15.2717986,72,23,42.93322611,11366,Albian
1,1,3,1.282608696,2,2,3,2.181818182,16.06074175,28.00850059,34.38141983,25.95769391,46,19,53.30617597,13911,Albian
1,1,3,1.240740741,2,2,3,2.3,9.909591313,12.6196253,22.66004401,13.74911633,54,25,50.13259644,12486,Albian
1,1,2,1.227272727,2,2,2,2,9.909591313,24.89275184,42.80890818,24.41817823,22,16,67.12040139,16582,Albian
1,2,4,2.039215686,2,3,4,2.827586207,9.909591313,18.20832253,29.94890863,18.42715683,51,18,55.63894616,12051,Albian
